count_id,event_id,location,species,species_common,total_count,ad_female_count,ad_male_count,ad_unk_count,juv_female_count,juv_male_count,juv_unk_count,pup_count,unk_female_count,unk_male_count,unk_unk_count
162-2-344008,162,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,1,1,0,0,0,0,0,0,,,
162-2-231413,162,Punta San Telmo,Mirounga leonina,Southern elephant seal,12,0,0,0,0,4,8,0,,,0
162-2-231417,162,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,,,
162-2-195932,162,Punta San Telmo,Leptonychotes weddellii,Weddell seal,6,2,2,0,0,2,0,0,,,
163-1-344008,163,Core census locations,Lobodon carcinophaga,Crabeater seal,1,1,0,0,0,0,0,0,,,
163-1-231413,163,Core census locations,Mirounga leonina,Southern elephant seal,169,34,6,0,5,3,2,0,,,119
163-1-231417,163,Core census locations,Hydrurga leptonyx,Leopard seal,20,19,0,0,1,0,0,0,,,
163-1-195932,163,Core census locations,Leptonychotes weddellii,Weddell seal,13,2,6,0,1,4,0,0,,,
163-2-344008,163,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,1,1,0,0,0,0,0,0,,,
163-2-231413,163,Punta San Telmo,Mirounga leonina,Southern elephant seal,10,4,0,0,1,2,0,0,,,3
163-2-231417,163,Punta San Telmo,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,,,
163-2-195932,163,Punta San Telmo,Leptonychotes weddellii,Weddell seal,5,1,4,0,0,0,0,0,,,
164-1-344008,164,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
164-1-231413,164,Core census locations,Mirounga leonina,Southern elephant seal,105,22,14,0,6,11,5,0,,,47
164-1-231417,164,Core census locations,Hydrurga leptonyx,Leopard seal,12,12,0,0,0,0,0,0,,,
164-1-195932,164,Core census locations,Leptonychotes weddellii,Weddell seal,15,5,2,4,1,3,0,0,,,
164-2-344008,164,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
164-2-231413,164,Punta San Telmo,Mirounga leonina,Southern elephant seal,13,10,0,0,0,3,0,0,,,0
164-2-231417,164,Punta San Telmo,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,,,
164-2-195932,164,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,1,4,0,2,1,0,0,,,
165-1-344008,165,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
165-1-231413,165,Core census locations,Mirounga leonina,Southern elephant seal,90,22,13,0,5,1,1,0,,,48
165-1-231417,165,Core census locations,Hydrurga leptonyx,Leopard seal,15,15,0,0,0,0,0,0,,,
165-1-195932,165,Core census locations,Leptonychotes weddellii,Weddell seal,12,7,0,0,0,4,0,1,,,
165-2-344008,165,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
165-2-231413,165,Punta San Telmo,Mirounga leonina,Southern elephant seal,10,7,0,0,0,0,0,0,,,3
165-2-231417,165,Punta San Telmo,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,,,
165-2-195932,165,Punta San Telmo,Leptonychotes weddellii,Weddell seal,4,0,1,0,1,2,0,0,,,
166-1-344008,166,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
166-1-231413,166,Core census locations,Mirounga leonina,Southern elephant seal,69,1,0,0,1,1,0,0,,,66
166-1-231417,166,Core census locations,Hydrurga leptonyx,Leopard seal,5,5,0,0,0,0,0,0,,,
166-1-195932,166,Core census locations,Leptonychotes weddellii,Weddell seal,16,1,2,1,5,6,1,0,,,
166-2-344008,166,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
166-2-231413,166,Punta San Telmo,Mirounga leonina,Southern elephant seal,5,4,1,0,0,0,0,0,,,0
166-2-231417,166,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,,,
166-2-195932,166,Punta San Telmo,Leptonychotes weddellii,Weddell seal,6,4,2,0,0,0,0,0,,,
167-1-344008,167,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
167-1-231413,167,Core census locations,Mirounga leonina,Southern elephant seal,59,12,4,0,1,24,2,16,,,0
167-1-231417,167,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,,,
167-1-195932,167,Core census locations,Leptonychotes weddellii,Weddell seal,27,9,5,7,0,0,3,3,,,
167-2-344008,167,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
167-2-231413,167,Punta San Telmo,Mirounga leonina,Southern elephant seal,9,2,1,0,0,2,0,4,,,0
167-2-231417,167,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,,,
167-2-195932,167,Punta San Telmo,Leptonychotes weddellii,Weddell seal,4,0,3,0,0,0,0,1,,,
168-1-344008,168,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
168-1-231413,168,Core census locations,Mirounga leonina,Southern elephant seal,83,0,0,0,1,12,5,0,,,65
168-1-231417,168,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,,,
168-1-195932,168,Core census locations,Leptonychotes weddellii,Weddell seal,15,4,4,5,2,0,0,0,,,
168-2-344008,168,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
168-2-231413,168,Punta San Telmo,Mirounga leonina,Southern elephant seal,9,1,1,0,0,3,1,3,,,0
168-2-231417,168,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,,,
168-2-195932,168,Punta San Telmo,Leptonychotes weddellii,Weddell seal,3,1,2,0,0,0,0,0,,,
169-1-344008,169,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
169-1-231413,169,Core census locations,Mirounga leonina,Southern elephant seal,85,17,3,0,1,59,5,0,,,0
169-1-231417,169,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,,,
169-1-195932,169,Core census locations,Leptonychotes weddellii,Weddell seal,40,14,8,1,7,7,0,3,,,
169-2-344008,169,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
169-2-231413,169,Punta San Telmo,Mirounga leonina,Southern elephant seal,8,0,1,0,0,5,0,2,,,0
169-2-231417,169,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,,,
169-2-195932,169,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,1,2,0,0,4,0,1,,,
170-1-344008,170,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
170-1-231413,170,Core census locations,Mirounga leonina,Southern elephant seal,115,7,0,0,2,102,4,0,,,0
170-1-231417,170,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,,,
170-1-195932,170,Core census locations,Leptonychotes weddellii,Weddell seal,20,3,6,0,4,6,1,0,,,
171-1-344008,171,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
171-1-231413,171,Core census locations,Mirounga leonina,Southern elephant seal,113,6,1,0,7,94,2,1,,,2
171-1-231417,171,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,,,
171-1-195932,171,Core census locations,Leptonychotes weddellii,Weddell seal,29,10,5,5,2,5,0,2,,,
172-1-344008,172,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,0,1,0,0,0,0,,,
172-1-231413,172,Core census locations,Mirounga leonina,Southern elephant seal,189,8,0,0,8,51,14,4,,,104
172-1-231417,172,Core census locations,Hydrurga leptonyx,Leopard seal,4,4,0,0,0,0,0,0,,,
172-1-195932,172,Core census locations,Leptonychotes weddellii,Weddell seal,34,8,5,3,5,7,5,1,,,
172-2-344008,172,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,1,0,0,1,0,0,0,0,,,
172-2-231413,172,Punta San Telmo,Mirounga leonina,Southern elephant seal,31,0,0,0,0,31,0,0,,,0
172-2-231417,172,Punta San Telmo,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,,,
172-2-195932,172,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,1,3,1,3,0,0,0,,,
173-1-344008,173,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
173-1-231413,173,Core census locations,Mirounga leonina,Southern elephant seal,89,6,0,0,3,26,5,0,,,49
173-1-231417,173,Core census locations,Hydrurga leptonyx,Leopard seal,15,15,0,0,0,0,0,0,,,
173-1-195932,173,Core census locations,Leptonychotes weddellii,Weddell seal,31,11,4,3,6,5,1,1,,,
173-2-344008,173,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,1,0,0,0,1,0,0,0,,,
173-2-231413,173,Punta San Telmo,Mirounga leonina,Southern elephant seal,20,3,0,0,0,0,0,0,,,17
173-2-231417,173,Punta San Telmo,Hydrurga leptonyx,Leopard seal,4,3,0,1,0,0,0,0,,,
173-2-195932,173,Punta San Telmo,Leptonychotes weddellii,Weddell seal,5,5,0,0,0,0,0,0,,,
174-1-344008,174,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,,,
174-1-231413,174,Core census locations,Mirounga leonina,Southern elephant seal,138,14,0,0,2,114,5,0,,,3
174-1-231417,174,Core census locations,Hydrurga leptonyx,Leopard seal,16,16,0,0,0,0,0,0,,,
174-1-195932,174,Core census locations,Leptonychotes weddellii,Weddell seal,26,8,7,4,3,1,3,0,,,
175-1-344008,175,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
175-1-231413,175,Core census locations,Mirounga leonina,Southern elephant seal,191,4,2,0,14,54,92,8,0,0,17
175-1-231417,175,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
175-1-195932,175,Core census locations,Leptonychotes weddellii,Weddell seal,20,0,2,0,6,8,2,2,0,0,0
175-2-344008,175,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
175-2-231413,175,Punta San Telmo,Mirounga leonina,Southern elephant seal,31,0,0,0,6,11,14,0,0,0,0
175-2-231417,175,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
175-2-195932,175,Punta San Telmo,Leptonychotes weddellii,Weddell seal,0,0,0,0,0,0,0,0,0,0,0
176-1-344008,176,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
176-1-231413,176,Core census locations,Mirounga leonina,Southern elephant seal,172,5,0,0,3,36,69,27,0,0,32
176-1-231417,176,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
176-1-195932,176,Core census locations,Leptonychotes weddellii,Weddell seal,6,0,0,0,0,6,0,0,0,0,0
176-2-344008,176,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
176-2-231413,176,Punta San Telmo,Mirounga leonina,Southern elephant seal,36,1,0,0,1,7,21,0,0,0,6
176-2-231417,176,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
176-2-195932,176,Punta San Telmo,Leptonychotes weddellii,Weddell seal,3,0,1,0,0,2,0,0,0,0,0
177-1-344008,177,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
177-1-231413,177,Core census locations,Mirounga leonina,Southern elephant seal,176,9,0,0,10,80,39,16,0,0,22
177-1-231417,177,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
177-1-195932,177,Core census locations,Leptonychotes weddellii,Weddell seal,16,3,3,0,4,3,2,1,0,0,0
177-2-344008,177,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
177-2-231413,177,Punta San Telmo,Mirounga leonina,Southern elephant seal,51,6,0,0,1,20,11,8,0,0,5
177-2-231417,177,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
177-2-195932,177,Punta San Telmo,Leptonychotes weddellii,Weddell seal,0,0,0,0,0,0,0,0,0,0,0
178-1-344008,178,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
178-1-231413,178,Core census locations,Mirounga leonina,Southern elephant seal,202,22,0,0,20,42,57,2,0,0,59
178-1-231417,178,Core census locations,Hydrurga leptonyx,Leopard seal,3,2,1,0,0,0,0,0,0,0,0
178-1-195932,178,Core census locations,Leptonychotes weddellii,Weddell seal,10,1,0,3,1,2,3,0,0,0,0
178-2-344008,178,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
178-2-231413,178,Punta San Telmo,Mirounga leonina,Southern elephant seal,64,1,0,0,11,8,32,0,0,0,12
178-2-231417,178,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
178-2-195932,178,Punta San Telmo,Leptonychotes weddellii,Weddell seal,11,2,3,2,0,2,2,0,0,0,0
179-1-344008,179,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
179-1-231413,179,Core census locations,Mirounga leonina,Southern elephant seal,265,50,0,0,20,21,41,0,0,0,133
179-1-231417,179,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
179-1-195932,179,Core census locations,Leptonychotes weddellii,Weddell seal,10,0,3,2,2,3,0,0,0,0,0
179-2-344008,179,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
179-2-231413,179,Punta San Telmo,Mirounga leonina,Southern elephant seal,64,19,0,0,15,5,8,0,0,0,17
179-2-231417,179,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
179-2-195932,179,Punta San Telmo,Leptonychotes weddellii,Weddell seal,4,1,2,0,0,1,0,0,0,0,0
180-1-344008,180,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
180-1-231413,180,Core census locations,Mirounga leonina,Southern elephant seal,346,245,0,0,17,24,40,0,0,0,20
180-1-231417,180,Core census locations,Hydrurga leptonyx,Leopard seal,4,4,0,0,0,0,0,0,0,0,0
180-1-195932,180,Core census locations,Leptonychotes weddellii,Weddell seal,20,2,3,1,3,7,4,0,0,0,0
180-2-344008,180,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
180-2-231413,180,Punta San Telmo,Mirounga leonina,Southern elephant seal,20,11,0,0,1,3,5,0,0,0,0
180-2-231417,180,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
180-2-195932,180,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,1,0,5,0,0,2,0,0,0,0
181-1-344008,181,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
181-1-231413,181,Core census locations,Mirounga leonina,Southern elephant seal,314,146,0,0,15,12,8,0,0,0,133
181-1-231417,181,Core census locations,Hydrurga leptonyx,Leopard seal,5,3,0,0,2,0,0,0,0,0,0
181-1-195932,181,Core census locations,Leptonychotes weddellii,Weddell seal,13,1,2,0,3,7,0,0,0,0,0
181-2-344008,181,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
181-2-231413,181,Punta San Telmo,Mirounga leonina,Southern elephant seal,72,16,0,0,5,4,23,0,0,0,24
181-2-231417,181,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
181-2-195932,181,Punta San Telmo,Leptonychotes weddellii,Weddell seal,10,2,3,1,0,2,2,0,0,0,0
182-1-344008,182,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
182-1-231413,182,Core census locations,Mirounga leonina,Southern elephant seal,256,141,0,0,18,4,27,0,0,0,66
182-1-231417,182,Core census locations,Hydrurga leptonyx,Leopard seal,3,2,0,0,1,0,0,0,0,0,0
182-1-195932,182,Core census locations,Leptonychotes weddellii,Weddell seal,9,1,2,2,2,2,0,0,0,0,0
182-2-344008,182,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
182-2-231413,182,Punta San Telmo,Mirounga leonina,Southern elephant seal,53,15,0,0,10,1,6,1,0,0,20
182-2-231417,182,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
182-2-195932,182,Punta San Telmo,Leptonychotes weddellii,Weddell seal,14,2,3,3,3,0,3,0,0,0,0
183-1-344008,183,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
183-1-231413,183,Core census locations,Mirounga leonina,Southern elephant seal,174,105,0,0,16,8,6,1,0,0,38
183-1-231417,183,Core census locations,Hydrurga leptonyx,Leopard seal,5,2,0,0,0,0,1,0,0,0,2
183-1-195932,183,Core census locations,Leptonychotes weddellii,Weddell seal,14,1,2,1,3,2,3,0,0,0,2
183-2-344008,183,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
183-2-231413,183,Punta San Telmo,Mirounga leonina,Southern elephant seal,47,29,0,0,7,0,1,0,0,0,10
183-2-231417,183,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
183-2-195932,183,Punta San Telmo,Leptonychotes weddellii,Weddell seal,5,0,3,1,1,0,0,0,0,0,0
184-1-344008,184,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
184-1-231413,184,Core census locations,Mirounga leonina,Southern elephant seal,102,53,0,0,0,1,4,0,0,3,41
184-1-231417,184,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
184-1-195932,184,Core census locations,Leptonychotes weddellii,Weddell seal,8,1,3,1,1,0,2,0,0,0,0
184-2-344008,184,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
184-2-231413,184,Punta San Telmo,Mirounga leonina,Southern elephant seal,34,15,0,0,4,0,0,0,0,0,15
184-2-231417,184,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
184-2-195932,184,Punta San Telmo,Leptonychotes weddellii,Weddell seal,4,1,2,0,0,1,0,0,0,0,0
185-1-344008,185,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
185-1-231413,185,Core census locations,Mirounga leonina,Southern elephant seal,251,6,1,,19,168,,24,,,33
185-1-231417,185,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
185-1-195932,185,Core census locations,Leptonychotes weddellii,Weddell seal,34,10,15,,3,6,,0,,,
186-1-344008,186,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,1,,,,,,,,
186-1-231413,186,Core census locations,Mirounga leonina,Southern elephant seal,275,5,7,,22,189,,15,,,37
186-1-231417,186,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
186-1-195932,186,Core census locations,Leptonychotes weddellii,Weddell seal,14,4,7,,0,3,,0,,,
187-1-344008,187,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,1,,,,,,,,
187-1-231413,187,Core census locations,Mirounga leonina,Southern elephant seal,277,18,9,,31,157,,23,,,39
187-1-231417,187,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
187-1-195932,187,Core census locations,Leptonychotes weddellii,Weddell seal,10,3,6,,0,1,,0,,,
188-1-344008,188,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
188-1-231413,188,Core census locations,Mirounga leonina,Southern elephant seal,295,26,10,,30,169,,11,,,49
188-1-231417,188,Core census locations,Hydrurga leptonyx,Leopard seal,1,0,1,0,,,,,,,
188-1-195932,188,Core census locations,Leptonychotes weddellii,Weddell seal,22,10,11,,1,0,,0,,,
189-1-344008,189,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,1,,,,,,,,
189-1-231413,189,Core census locations,Mirounga leonina,Southern elephant seal,263,21,10,,32,78,,7,,,115
189-1-231417,189,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,,,,,,,
189-1-195932,189,Core census locations,Leptonychotes weddellii,Weddell seal,19,9,5,,2,3,,0,,,
190-1-344008,190,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
190-1-231413,190,Core census locations,Mirounga leonina,Southern elephant seal,297,34,8,,77,68,,2,,,108
190-1-231417,190,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
190-1-195932,190,Core census locations,Leptonychotes weddellii,Weddell seal,21,8,8,,1,4,,0,,,
191-1-344008,191,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
191-1-231413,191,Core census locations,Mirounga leonina,Southern elephant seal,288,56,5,,77,26,,1,,,123
191-1-231417,191,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,,,,,,,
191-1-195932,191,Core census locations,Leptonychotes weddellii,Weddell seal,21,8,8,,1,4,,0,,,
192-1-344008,192,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
192-1-231413,192,Core census locations,Mirounga leonina,Southern elephant seal,329,28,0,,37,6,,5,,,253
192-1-231417,192,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
192-1-195932,192,Core census locations,Leptonychotes weddellii,Weddell seal,13,6,6,,0,1,,0,,,
193-1-344008,193,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
193-1-231413,193,Core census locations,Mirounga leonina,Southern elephant seal,229,2,0,,17,43,,10,,,157
193-1-231417,193,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
193-1-195932,193,Core census locations,Leptonychotes weddellii,Weddell seal,21,11,9,,0,0,,1,,,
194-1-344008,194,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
194-1-231413,194,Core census locations,Mirounga leonina,Southern elephant seal,277,0,1,,45,97,,14,,,120
194-1-231417,194,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
194-1-195932,194,Core census locations,Leptonychotes weddellii,Weddell seal,19,10,9,,0,0,,0,,,
195-1-344008,195,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
195-1-231413,195,Core census locations,Mirounga leonina,Southern elephant seal,277,1,9,,15,9,,6,,,237
195-1-231417,195,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
195-1-195932,195,Core census locations,Leptonychotes weddellii,Weddell seal,13,6,6,,0,1,,0,,,
196-1-344008,196,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
196-1-231413,196,Core census locations,Mirounga leonina,Southern elephant seal,274,0,17,,37,54,,1,,,165
196-1-231417,196,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
196-1-195932,196,Core census locations,Leptonychotes weddellii,Weddell seal,19,8,4,,2,2,,3,,,
197-1-344008,197,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
197-1-231413,197,Core census locations,Mirounga leonina,Southern elephant seal,233,5,5,,69,67,,5,,,82
197-1-231417,197,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
197-1-195932,197,Core census locations,Leptonychotes weddellii,Weddell seal,35,15,13,,4,3,,0,,,
198-1-344008,198,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
198-1-231413,198,Core census locations,Mirounga leonina,Southern elephant seal,210,1,3,,59,22,,0,,,125
198-1-231417,198,Core census locations,Hydrurga leptonyx,Leopard seal,1,0,0,1,,,,,,,
198-1-195932,198,Core census locations,Leptonychotes weddellii,Weddell seal,15,11,4,,0,0,,0,,,
199-1-344008,199,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
199-1-231413,199,Core census locations,Mirounga leonina,Southern elephant seal,244,146,0,,45,26,,3,,,24
199-1-231417,199,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,,,,,,,
199-1-195932,199,Core census locations,Leptonychotes weddellii,Weddell seal,13,5,6,,0,2,,0,,,
200-1-344008,200,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
200-1-231413,200,Core census locations,Mirounga leonina,Southern elephant seal,327,6,5,,55,5,,1,,,255
200-1-231417,200,Core census locations,Hydrurga leptonyx,Leopard seal,1,0,0,1,,,,,,,
200-1-195932,200,Core census locations,Leptonychotes weddellii,Weddell seal,10,2,2,,3,3,,0,,,
201-1-344008,201,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,,,,,,,
201-1-231413,201,Core census locations,Mirounga leonina,Southern elephant seal,315,7,5,,64,6,,3,,,230
