"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id"
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Paulina-Aranda","Paulina-Aranda","Elephant seal",1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11670
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Pinochet de la Barra","Pinochet de la Barra","Elephant seal",2,2,0,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11667
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Pocitas, Playa","Pocitas, Playa","Elephant seal",1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11669
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"San Telmo, Punta","San Telmo, Punta","Elephant seal",29,29,1,0,0,1,25,2,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11671
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Yuseff, Punta","Yuseff, Punta","Elephant seal",39,39,0,36,1,0,0,0,2,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11655
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Alcazar","Alcazar","Weddell seal",5,5,1,2,0,1,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11676
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Ballena Norte","Ballena Norte","Weddell seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11675
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Larga","Larga","Weddell seal",1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11673
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Marko","Marko","Weddell seal",2,2,2,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11674
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"Media Luna","Media Luna","Weddell seal",2,2,0,0,0,0,0,1,1,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11672
"2009/10",2009-12-05,2009-12-05,TRUE,NA,2009-12-05,NA,NA,"San Telmo, Punta","San Telmo, Punta","Weddell seal",10,10,4,2,0,3,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RB, RMB, MG & CB",NA,155,11677
"2009/10",2009-12-11,2009-12-12,TRUE,"RB",2009-12-11,NA,NA,"Bahamonde","Bahamonde","Elephant seal",1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11684
"2009/10",2009-12-11,2009-12-12,TRUE,"RB",2009-12-11,NA,NA,"Ballena Norte","Ballena Norte","Elephant seal",2,2,0,0,0,0,1,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11682
"2009/10",2009-12-11,2009-12-12,TRUE,"RB",2009-12-11,NA,NA,"La Caverna","La Caverna","Elephant seal",1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11683
"2009/10",2009-12-11,2009-12-12,TRUE,"RB",2009-12-11,NA,NA,"Ballena Norte","Ballena Norte","Weddell seal",3,3,1,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11687
"2009/10",2009-12-11,2009-12-12,TRUE,"RB",2009-12-11,NA,NA,"Roquerio","Roquerio","Weddell seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11688
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"Larga","Larga","Elephant seal",21,21,0,0,0,0,16,3,2,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11680
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"Marko","Marko","Elephant seal",4,4,0,0,0,2,1,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11681
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"Media Luna","Media Luna","Elephant seal",70,70,2,2,0,4,58,4,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11678
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"San Telmo, Punta","San Telmo, Punta","Elephant seal",22,22,3,0,0,0,16,3,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11685
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"Yuseff, Punta","Yuseff, Punta","Elephant seal",21,21,0,0,0,0,21,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11679
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"Alcazar","Alcazar","Weddell seal",9,9,3,4,1,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11689
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"Antartico, Playa","Antartico, Playa","Weddell seal",1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11690
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"Larga","Larga","Weddell seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11686
"2009/10",2009-12-11,2009-12-12,TRUE,NA,2009-12-12,NA,NA,"San Telmo, Punta","San Telmo, Punta","Weddell seal",2,2,0,0,0,1,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB, MG",NA,156,11691
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Alcazar","Alcazar","Elephant seal",2,2,2,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11697
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Chungungo","Chungungo","Elephant seal",16,16,0,0,0,0,15,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11696
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Larga","Larga","Elephant seal",30,30,0,0,0,0,27,0,3,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11694
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Marko","Marko","Elephant seal",21,21,0,0,0,0,21,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11695
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Media Luna","Media Luna","Elephant seal",129,129,0,0,0,25,56,43,5,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11692
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Pinochet de la Barra","Pinochet de la Barra","Elephant seal",1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11698
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"San Telmo, Punta","San Telmo, Punta","Elephant seal",31,31,6,1,0,0,22,2,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11699
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Yuseff, Punta","Yuseff, Punta","Elephant seal",46,46,0,0,0,0,46,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11693
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Cachorros East","Cachorros","Leopard seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11708
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"San Telmo, Punta","San Telmo, Punta","Leopard seal",2,2,1,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11709
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Alcazar","Alcazar","Weddell seal",8,8,6,1,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11705
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Hue East","Hue","Weddell seal",1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11702
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Maderas","Maderas","Weddell seal",1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11703
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Media Luna","Media Luna","Weddell seal",3,3,1,1,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11700
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Paulina-Aranda","Paulina-Aranda","Weddell seal",1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11706
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Roquerio","Roquerio","Weddell seal",1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11704
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"San Telmo, Punta","San Telmo, Punta","Weddell seal",7,7,2,5,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11707
"2009/10",2009-12-19,2009-12-19,TRUE,NA,2009-12-19,NA,NA,"Yuseff, Punta","Yuseff, Punta","Weddell seal",1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB",NA,157,11701
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Cachorros East","Cachorros","Crabeater seal",1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11734
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Alcazar","Alcazar","Elephant seal",1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11718
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Ballena Norte","Ballena Norte","Elephant seal",2,2,0,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11717
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Cachorros East","Cachorros","Elephant seal",2,2,0,0,0,0,1,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11714
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Cachorros","Cachorros","Elephant seal",1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11715
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Chungungo","Chungungo","Elephant seal",10,10,0,0,0,0,10,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11716
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Larga","Larga","Elephant seal",8,8,3,0,0,0,5,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11712
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Marko","Marko","Elephant seal",17,17,1,0,0,0,16,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11713
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Media Luna","Media Luna","Elephant seal",86,86,9,4,0,3,68,0,2,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11710
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Paulina-Aranda","Paulina-Aranda","Elephant seal",3,3,0,0,0,0,3,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11719
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"San Telmo, Punta","San Telmo, Punta","Elephant seal",11,11,0,0,2,0,8,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11720
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Yuseff, Punta","Yuseff, Punta","Elephant seal",36,36,0,1,0,0,35,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11711
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Alcazar","Alcazar","Leopard seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11731
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Cachorros East","Cachorros","Leopard seal",2,2,2,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11730
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Golondrina-del Lobero","Golondrina-del Lobero","Leopard seal",2,2,2,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11732
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Media Luna","Media Luna","Leopard seal",1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11729
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Paulina-Aranda","Paulina-Aranda","Leopard seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11733
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Alcazar","Alcazar","Weddell seal",7,7,2,4,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11725
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Chungungo","Chungungo","Weddell seal",1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11724
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Larga","Larga","Weddell seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11722
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Marko","Marko","Weddell seal",1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11723
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Media Luna","Media Luna","Weddell seal",3,3,2,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11721
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Paulina-Aranda","Paulina-Aranda","Weddell seal",5,5,3,2,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11727
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"Pinochet de la Barra","Pinochet de la Barra","Weddell seal",2,2,0,1,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11726
"2009/10",2009-12-27,2009-12-28,TRUE,NA,2009-12-28,NA,NA,"San Telmo, Punta","San Telmo, Punta","Weddell seal",7,7,3,4,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, RB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day",NA,158,11728
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Copi","Copi","Elephant seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11740
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Larga","Larga","Elephant seal",5,5,0,0,0,0,5,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11737
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Marko","Marko","Elephant seal",6,6,0,0,0,0,6,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11738
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Media Luna","Media Luna","Elephant seal",79,79,16,3,4,28,28,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11735
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Modulo South","Modulo","Elephant seal",2,2,0,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11739
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Paulina-Aranda","Paulina-Aranda","Elephant seal",3,3,0,0,0,1,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11741
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"San Telmo, Punta","San Telmo, Punta","Elephant seal",6,6,0,0,1,0,5,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11742
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Yuseff, Punta","Yuseff, Punta","Elephant seal",18,18,2,1,0,1,14,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11736
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Paulina-Aranda","Paulina-Aranda","Leopard seal",2,2,2,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11745
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"San Telmo, Punta","San Telmo, Punta","Leopard seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11746
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"San Telmo, Punta","San Telmo, Punta","Weddell seal",5,5,5,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11744
"2009/10",2010-01-04,2010-01-04,TRUE,NA,2010-01-04,NA,NA,"Yuseff, Punta","Yuseff, Punta","Weddell seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,159,11743
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"San Telmo, Punta","San Telmo, Punta","Crabeater seal",1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11776
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Ballena Norte","Ballena Norte","Elephant seal",12,12,0,0,0,2,8,2,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11754
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Ballena Sur","Ballena Sur","Elephant seal",2,2,0,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11753
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Cachorros","Cachorros","Elephant seal",1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11752
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Larga","Larga","Elephant seal",2,2,0,0,0,1,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11749
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Marko","Marko","Elephant seal",4,4,0,0,0,1,3,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11750
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Media Luna","Media Luna","Elephant seal",89,89,40,2,0,0,44,1,2,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11747
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Modulo South","Modulo","Elephant seal",1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11751
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Nibaldo","Nibaldo","Elephant seal",3,3,0,0,0,0,3,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11755
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Pocitas, Playa","Pocitas, Playa","Elephant seal",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11757
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Roquerio","Roquerio","Elephant seal",1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11756
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"San Telmo, Punta","San Telmo, Punta","Elephant seal",20,20,13,0,0,0,7,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11758
"2009/10",2010-01-11,2010-01-11,TRUE,NA,2010-01-11,NA,NA,"Yuseff, Punta","Yuseff, Punta","Elephant seal",75,75,46,1,0,2,26,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: MG, RMB, RB",NA,160,11748
