"season_name","census_date","time_start","time_end","location","species","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","census_notes","orig_record","header_id","total_count","total_count_nodead"
"2009/10",2010-02-02,"10:55:00","17:00:00","Bahamonde","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Bahamonde","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Ballena Norte","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Ballena Norte","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Ballena Norte","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Ballena Norte","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Ballena Sur","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Ballena Sur","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Ballena Sur","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Ballena Sur","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Cachorros","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Cachorros","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Cachorros","Leopard seal",2,0,0,0,0,0,0,,,,,,TRUE,"163",2,
"2009/10",2010-02-02,"10:55:00","17:00:00","Cachorros","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Chungungo","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Chungungo","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Chungungo","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Chungungo","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Copi","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Copi","Elephant seal",0,0,0,0,1,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Copi","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Copi","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Daniel","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Daniel","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Daniel","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Daniel","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Golondrina-del Lobero","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Golondrina-del Lobero","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Golondrina-del Lobero","Leopard seal",1,0,0,0,0,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Golondrina-del Lobero","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Hue","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Hue","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Hue","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Hue","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Larga","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Larga","Elephant seal",0,0,0,0,0,1,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Larga","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Larga","Weddell seal",0,0,0,1,1,0,0,,,,,,TRUE,"163",2,
"2009/10",2010-02-02,"10:55:00","17:00:00","Loberia","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Loberia","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Loberia","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Loberia","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Maderas","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Maderas","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Maderas","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Maderas","Weddell seal",0,0,0,0,1,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Marko","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Marko","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Marko","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Marko","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Media Luna","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Media Luna","Elephant seal",26,0,55,3,0,1,0,,,,,,TRUE,"163",85,
"2009/10",2010-02-02,"10:55:00","17:00:00","Media Luna","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Media Luna","Weddell seal",2,1,0,0,0,0,0,,,,,,TRUE,"163",3,
"2009/10",2010-02-02,"10:55:00","17:00:00","Modulo","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Modulo","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Modulo","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Modulo","Weddell seal",0,1,0,0,0,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Nibaldo","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Nibaldo","Elephant seal",0,0,0,0,1,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Nibaldo","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Nibaldo","Weddell seal",0,0,0,0,1,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Papua","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Papua","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Papua","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Papua","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Paulina-Aranda","Crabeater seal",1,0,0,0,0,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Paulina-Aranda","Elephant seal",0,0,0,0,1,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Paulina-Aranda","Leopard seal",14,0,0,1,0,0,0,,,,,,TRUE,"163",15,
"2009/10",2010-02-02,"10:55:00","17:00:00","Paulina-Aranda","Weddell seal",0,2,0,0,1,0,0,,,,,,TRUE,"163",3,
"2009/10",2010-02-02,"10:55:00","17:00:00","Pinochet de la Barra","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Pinochet de la Barra","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Pinochet de la Barra","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Pinochet de la Barra","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Pocitas, Playa","Elephant seal",0,0,0,0,1,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Roquerio","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Roquerio","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Roquerio","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Roquerio","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","San Telmo, Punta","Crabeater seal",1,0,0,0,0,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","San Telmo, Punta","Elephant seal",4,0,3,1,2,0,0,,,,,,TRUE,"163",10,
"2009/10",2010-02-02,"10:55:00","17:00:00","San Telmo, Punta","Leopard seal",2,0,0,0,0,0,0,,,,,,TRUE,"163",2,
"2009/10",2010-02-02,"10:55:00","17:00:00","San Telmo, Punta","Weddell seal",1,4,0,0,0,0,0,,,,,,TRUE,"163",5,
"2009/10",2010-02-02,"10:55:00","17:00:00","Yamana, Playa","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Yamana, Playa","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Yamana, Playa","Leopard seal",1,0,0,0,0,0,0,,,,,,TRUE,"163",1,
"2009/10",2010-02-02,"10:55:00","17:00:00","Yamana, Playa","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Yuseff, Punta","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Yuseff, Punta","Elephant seal",8,6,64,2,0,0,0,,,,,,TRUE,"163",80,
"2009/10",2010-02-02,"10:55:00","17:00:00","Yuseff, Punta","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-02,"10:55:00","17:00:00","Yuseff, Punta","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"163",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Alcazar","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Alcazar","Elephant seal",0,0,0,0,2,0,0,,,,,,TRUE,"164",2,
"2009/10",2010-02-09,"10:45:00","14:30:00","Alcazar","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Alcazar","Weddell seal",1,1,0,1,2,0,0,,,,,,TRUE,"164",5,
"2009/10",2010-02-09,"10:45:00","14:30:00","Antartico, Playa","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Antartico, Playa","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Antartico, Playa","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Antartico, Playa","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Bahamonde","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Bahamonde","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Bahamonde","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Bahamonde","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Ballena Norte","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Ballena Norte","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Ballena Norte","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Ballena Norte","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Ballena Sur","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Ballena Sur","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Ballena Sur","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Ballena Sur","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Cachorros","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Cachorros","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Cachorros","Leopard seal",4,0,0,0,0,0,0,,,,,,TRUE,"164",4,
"2009/10",2010-02-09,"10:45:00","14:30:00","Cachorros","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Chungungo","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Chungungo","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Chungungo","Leopard seal",1,0,0,0,0,0,0,,,,,,TRUE,"164",1,
"2009/10",2010-02-09,"10:45:00","14:30:00","Chungungo","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Copi","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Copi","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Copi","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Copi","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Daniel","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Daniel","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Daniel","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Daniel","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Golondrina-del Lobero","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Golondrina-del Lobero","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Golondrina-del Lobero","Leopard seal",2,0,0,0,0,0,0,,,,,,TRUE,"164",2,
"2009/10",2010-02-09,"10:45:00","14:30:00","Golondrina-del Lobero","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Hue","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Hue","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Hue","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Hue","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Larga","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Larga","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Larga","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Larga","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Loberia","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Loberia","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Loberia","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Loberia","Weddell seal",0,0,0,0,1,0,0,,,,,,TRUE,"164",1,
"2009/10",2010-02-09,"10:45:00","14:30:00","Maderas","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Maderas","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Maderas","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Maderas","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Marko","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Marko","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Marko","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Marko","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Media Luna","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Media Luna","Elephant seal",13,6,16,0,3,0,0,,,,,,TRUE,"164",38,
"2009/10",2010-02-09,"10:45:00","14:30:00","Media Luna","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Media Luna","Weddell seal",3,0,4,0,0,0,0,,,,,,TRUE,"164",7,
"2009/10",2010-02-09,"10:45:00","14:30:00","Modulo","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Modulo","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Modulo","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Modulo","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Nibaldo","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Nibaldo","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Nibaldo","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Nibaldo","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Papua","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Papua","Elephant seal",0,0,0,0,1,0,0,,,,,,TRUE,"164",1,
"2009/10",2010-02-09,"10:45:00","14:30:00","Papua","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Papua","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Paulina-Aranda","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Paulina-Aranda","Elephant seal",0,0,0,0,0,2,0,,,,,,TRUE,"164",2,
"2009/10",2010-02-09,"10:45:00","14:30:00","Paulina-Aranda","Leopard seal",5,0,0,0,0,0,0,,,,,,TRUE,"164",5,
"2009/10",2010-02-09,"10:45:00","14:30:00","Paulina-Aranda","Weddell seal",0,1,0,0,0,0,0,,,,,,TRUE,"164",1,
"2009/10",2010-02-09,"10:45:00","14:30:00","Pinochet de la Barra","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Pinochet de la Barra","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Pinochet de la Barra","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Pinochet de la Barra","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Roquerio","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Roquerio","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Roquerio","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Roquerio","Weddell seal",1,0,0,0,0,0,0,,,,,,TRUE,"164",1,
"2009/10",2010-02-09,"10:45:00","14:30:00","San Telmo, Punta","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","San Telmo, Punta","Elephant seal",10,0,0,0,3,0,0,,,,,,TRUE,"164",13,
"2009/10",2010-02-09,"10:45:00","14:30:00","San Telmo, Punta","Leopard seal",2,0,0,0,0,0,0,,,,,,TRUE,"164",2,
"2009/10",2010-02-09,"10:45:00","14:30:00","San Telmo, Punta","Weddell seal",1,4,0,2,1,0,0,,,,,,TRUE,"164",8,
"2009/10",2010-02-09,"10:45:00","14:30:00","Yamana, Playa","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Yamana, Playa","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Yamana, Playa","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Yamana, Playa","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Yuseff, Punta","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Yuseff, Punta","Elephant seal",9,8,31,6,5,3,0,,,,,,TRUE,"164",62,
"2009/10",2010-02-09,"10:45:00","14:30:00","Yuseff, Punta","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-09,"10:45:00","14:30:00","Yuseff, Punta","Weddell seal",0,0,0,0,0,0,0,,,,,,FALSE,"164",0,
"2009/10",2010-02-16,"11:15:00","18:30:00","Alcazar","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"165",0,
"2009/10",2010-02-16,"11:15:00","18:30:00","Alcazar","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"165",0,
"2009/10",2010-02-16,"11:15:00","18:30:00","Alcazar","Leopard seal",0,0,0,0,0,0,0,,,,,,FALSE,"165",0,
"2009/10",2010-02-16,"11:15:00","18:30:00","Alcazar","Weddell seal",0,0,0,0,1,0,0,,,,,,TRUE,"165",1,
"2009/10",2010-02-16,"11:15:00","18:30:00","Antartico, Playa","Crabeater seal",0,0,0,0,0,0,0,,,,,,FALSE,"165",0,
"2009/10",2010-02-16,"11:15:00","18:30:00","Antartico, Playa","Elephant seal",0,0,0,0,0,0,0,,,,,,FALSE,"165",0,
