"season_name","census_date","time_start","time_end","location","species","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","census_notes","header_id","census_date_start","census_date_end","header_notes","research_program","orig_record","total_count","total_count_nodead"
"1997/98",1997-12-24,,,"Pinochet de la Barra","Elephant seal",0,0,,0,0,,0,,,,0,,"1997/98-03",1997-12-24,1997-12-24,,"INACH",,0,
"1997/98",1997-12-24,,,"Pinochet de la Barra","Leopard seal",0,0,0,,,,,,,,,,"1997/98-03",1997-12-24,1997-12-24,,"INACH",,0,
"1997/98",1997-12-24,,,"Pinochet de la Barra","Weddell seal",1,0,,0,0,,0,,,,,,"1997/98-03",1997-12-24,1997-12-24,,"INACH",,1,
"1997/98",1997-12-24,,,"Roquerio","Crabeater seal",0,0,,,,,,,,,,,"1997/98-03",1997-12-24,1997-12-24,,"INACH",,0,
"1997/98",1997-12-24,,,"Roquerio","Elephant seal",0,0,,0,0,,0,,,,0,,"1997/98-03",1997-12-24,1997-12-24,,"INACH",,0,
"1997/98",1997-12-24,,,"Roquerio","Leopard seal",0,0,0,,,,,,,,,,"1997/98-03",1997-12-24,1997-12-24,,"INACH",,0,
"1997/98",1997-12-24,,,"Roquerio","Weddell seal",0,1,,0,0,,0,,,,,,"1997/98-03",1997-12-24,1997-12-24,,"INACH",,1,
"1997/98",1998-01-01,,,"Alcazar","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Alcazar","Elephant seal",0,0,,1,0,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,1,
"1997/98",1998-01-01,,,"Alcazar","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Alcazar","Weddell seal",7,8,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,15,
"1997/98",1998-01-01,,,"Aranda","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Aranda","Elephant seal",1,0,,0,9,,0,,,,1,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,11,
"1997/98",1998-01-01,,,"Aranda","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Aranda","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Bahamonde","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Bahamonde","Elephant seal",1,7,,0,0,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,8,
"1997/98",1998-01-01,,,"Bahamonde","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Bahamonde","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Ballena Norte","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Ballena Norte","Elephant seal",0,0,,0,4,,0,,,,1,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,5,
"1997/98",1998-01-01,,,"Ballena Norte","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Ballena Norte","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Cachorros","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Cachorros","Elephant seal",2,0,,0,0,,0,,,,2,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,4,
"1997/98",1998-01-01,,,"Cachorros","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Cachorros","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Chungungo","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Chungungo","Elephant seal",0,0,,0,3,,0,,,,1,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,4,
"1997/98",1998-01-01,,,"Chungungo","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Chungungo","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Copihue","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Copihue","Elephant seal",0,0,,2,0,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,2,
"1997/98",1998-01-01,,,"Copihue","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Copihue","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Daniel","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Daniel","Elephant seal",0,0,,1,0,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,1,
"1997/98",1998-01-01,,,"Daniel","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Daniel","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"del Canal, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"del Canal, Playa","Elephant seal",0,0,,1,0,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,1,
"1997/98",1998-01-01,,,"del Canal, Playa","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"del Canal, Playa","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"El Plastico, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"El Plastico, Playa","Elephant seal",4,0,,3,5,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,12,
"1997/98",1998-01-01,,,"El Plastico, Playa","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"El Plastico, Playa","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Larga","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Larga","Elephant seal",0,2,,1,40,,3,,,,3,"pups: 3 females; 0 males; NA unknowns","1997/98-04",1998-01-01,1998-01-01,,"INACH",,49,
"1997/98",1998-01-01,,,"Larga","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Larga","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Marko","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Marko","Elephant seal",0,0,,2,33,,3,,,,1,"pups: 1 females; 2 males; NA unknowns","1997/98-04",1998-01-01,1998-01-01,,"INACH",,39,
"1997/98",1998-01-01,,,"Marko","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Marko","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Media Luna","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Media Luna","Elephant seal",13,0,,15,71,,4,,,,30,"pups: 2 females; 2 males; NA unknowns","1997/98-04",1998-01-01,1998-01-01,,"INACH",,133,
"1997/98",1998-01-01,,,"Media Luna","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Media Luna","Weddell seal",0,1,,1,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,2,
"1997/98",1998-01-01,,,"Modulo","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Modulo","Elephant seal",0,1,,4,3,,1,,,,6,"pups: 1 females; 0 males; NA unknowns","1997/98-04",1998-01-01,1998-01-01,,"INACH",,15,
"1997/98",1998-01-01,,,"Modulo","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Modulo","Weddell seal",0,1,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,1,
"1997/98",1998-01-01,,,"Nibaldo","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Nibaldo","Elephant seal",0,0,,0,0,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Nibaldo","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Nibaldo","Weddell seal",1,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,1,
"1997/98",1998-01-01,,,"Papua","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Papua","Elephant seal",5,0,,0,0,,0,,,,4,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,9,
"1997/98",1998-01-01,,,"Papua","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Papua","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Paulina, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Paulina, Playa","Elephant seal",0,0,,0,1,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,1,
"1997/98",1998-01-01,,,"Paulina, Playa","Leopard seal",0,1,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,1,
"1997/98",1998-01-01,,,"Paulina, Playa","Weddell seal",1,1,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,2,
"1997/98",1998-01-01,,,"Yamana, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Yamana, Playa","Elephant seal",0,0,,0,0,,0,,,,0,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Yamana, Playa","Leopard seal",0,0,0,,,,,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,0,
"1997/98",1998-01-01,,,"Yamana, Playa","Weddell seal",1,0,,0,0,,0,,,,,,"1997/98-04",1998-01-01,1998-01-01,,"INACH",,1,
"1997/98",1998-01-08,,,"Alcazar","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Alcazar","Elephant seal",0,0,,1,0,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Alcazar","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Alcazar","Weddell seal",4,2,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,6,
"1997/98",1998-01-08,,,"Aranda","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Aranda","Elephant seal",0,0,,3,2,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,5,
"1997/98",1998-01-08,,,"Aranda","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Aranda","Weddell seal",0,0,,0,1,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Bahamonde","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Bahamonde","Elephant seal",3,5,,0,0,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,8,
"1997/98",1998-01-08,,,"Bahamonde","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Bahamonde","Weddell seal",2,1,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,3,
"1997/98",1998-01-08,,,"Ballena Norte","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Ballena Norte","Elephant seal",1,2,,0,0,,0,,,,8,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,11,
"1997/98",1998-01-08,,,"Ballena Norte","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Ballena Norte","Weddell seal",1,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Chungungo","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Chungungo","Elephant seal",0,0,,0,1,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Chungungo","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Chungungo","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Copihue","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Copihue","Elephant seal",0,0,,0,0,,0,,,,1,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Copihue","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Copihue","Weddell seal",0,0,,0,1,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"del Canal, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"del Canal, Playa","Elephant seal",1,0,,0,0,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"del Canal, Playa","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"del Canal, Playa","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"del Lobero, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"del Lobero, Playa","Elephant seal",0,0,,1,0,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"del Lobero, Playa","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"El Plastico, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"El Plastico, Playa","Elephant seal",10,0,,1,7,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,18,
"1997/98",1998-01-08,,,"El Plastico, Playa","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"El Plastico, Playa","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Larga","Crabeater seal",0,1,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Larga","Elephant seal",0,2,,2,24,,2,,,,31,"pups: 2 females; 0 males; NA unknowns","1997/98-05",1998-01-08,1998-01-08,,"INACH",,61,
"1997/98",1998-01-08,,,"Larga","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Larga","Weddell seal",0,0,,1,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Loberia","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Marko","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Marko","Elephant seal",0,0,,4,23,,1,,,,4,"pups: 1 females; 0 males; NA unknowns","1997/98-05",1998-01-08,1998-01-08,,"INACH",,32,
"1997/98",1998-01-08,,,"Marko","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Marko","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Media Luna","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Media Luna","Elephant seal",0,0,,17,20,,4,,,,39,"pups: 2 females; 2 males; NA unknowns","1997/98-05",1998-01-08,1998-01-08,,"INACH",,80,
"1997/98",1998-01-08,,,"Media Luna","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Media Luna","Weddell seal",1,0,,1,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,2,
"1997/98",1998-01-08,,,"Modulo","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Modulo","Elephant seal",0,0,,3,0,,0,,,,10,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,13,
"1997/98",1998-01-08,,,"Modulo","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Modulo","Weddell seal",0,1,,0,1,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,2,
"1997/98",1998-01-08,,,"Nibaldo","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Nibaldo","Elephant seal",0,1,,0,0,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Nibaldo","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Nibaldo","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Papua","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Papua","Elephant seal",6,0,,0,0,,0,,,,22,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,28,
"1997/98",1998-01-08,,,"Papua","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Papua","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Paulina, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Paulina, Playa","Elephant seal",0,0,,0,0,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Paulina, Playa","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Paulina, Playa","Weddell seal",0,1,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Roquerio","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Roquerio","Elephant seal",0,0,,0,0,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Roquerio","Leopard seal",0,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Roquerio","Weddell seal",1,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Schiappacasse, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-08,,,"Schiappacasse, Playa","Elephant seal",0,0,,0,1,,0,,,,0,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Schiappacasse, Playa","Leopard seal",1,0,0,,,,,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,1,
"1997/98",1998-01-08,,,"Schiappacasse, Playa","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-05",1998-01-08,1998-01-08,,"INACH",,0,
"1997/98",1998-01-16,,,"Alcazar","Crabeater seal",0,0,,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Alcazar","Elephant seal",0,0,,0,0,,0,,,,0,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Alcazar","Leopard seal",0,0,0,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Alcazar","Weddell seal",4,1,,0,0,,0,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,5,
"1997/98",1998-01-16,,,"Antartico, Playa","Crabeater seal",0,0,,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Antartico, Playa","Elephant seal",0,0,,0,1,,0,,,,0,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,1,
"1997/98",1998-01-16,,,"Antartico, Playa","Leopard seal",0,0,0,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Antartico, Playa","Weddell seal",1,0,,0,1,,0,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,2,
"1997/98",1998-01-16,,,"Aranda","Crabeater seal",0,0,,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Aranda","Elephant seal",5,0,,1,2,,0,,,,2,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,10,
"1997/98",1998-01-16,,,"Aranda","Leopard seal",0,0,0,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Aranda","Weddell seal",0,2,,0,0,,0,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,2,
"1997/98",1998-01-16,,,"Bahamonde","Crabeater seal",0,0,,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Bahamonde","Elephant seal",4,5,,0,0,,0,,,,0,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,9,
"1997/98",1998-01-16,,,"Bahamonde","Leopard seal",0,0,0,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Bahamonde","Weddell seal",2,1,,0,0,,0,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,3,
"1997/98",1998-01-16,,,"Ballena Norte","Crabeater seal",0,0,,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Ballena Norte","Elephant seal",0,0,,0,5,,0,,,,1,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,6,
"1997/98",1998-01-16,,,"Ballena Norte","Leopard seal",0,0,0,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Ballena Norte","Weddell seal",0,0,,0,0,,0,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Cachorros","Crabeater seal",0,0,,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Cachorros","Elephant seal",0,0,,0,0,,0,,,,0,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Cachorros","Leopard seal",0,0,0,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
"1997/98",1998-01-16,,,"Cachorros","Weddell seal",0,1,,0,1,,0,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,2,
"1997/98",1998-01-16,,,"Chungungo","Crabeater seal",0,0,,,,,,,,,,,"1997/98-06",1998-01-16,1998-01-16,,"INACH",,0,
